BBB Time,Weeks,Secs,,,,,,,
41:38.2,2156,514238800,,0.119212963,0.1,,,,
41:38.3,2156,514238900,,0.113425926,0.1,,,,
41:38.4,2156,514239000,,0.115740741,0.1,,,,
41:38.5,2156,514239100,,0.112268519,0.1,,,,
41:38.6,2156,514239200,,0.115740741,0.1,,,,
41:38.7,2156,514239300,,0.114583333,0.1,,,,
41:38.8,2156,514239400,,0.115740741,0.1,,,,
41:38.9,2156,514239500,,0.115740741,0.1,,,,
41:39.0,2156,514239600,,0.114583333,0.1,,,,
41:39.2,2156,514239700,,0.212962963,0.1,,,,
41:39.2,2156,514239800,,0.023148148,0.1,,,,
41:39.3,2156,514239900,,0.113425926,0.1,,,,
41:39.4,2156,514240000,,0.116898148,0.1,,,,
41:39.5,2156,514240100,,0.112268519,0.1,,,,
41:39.6,2156,514240200,,0.115740741,0.1,,,,
41:39.7,2156,514240300,,0.114583333,0.1,,,,
41:39.8,2156,514240400,,0.115740741,0.1,,,,
41:39.9,2156,514240500,,0.114583333,0.1,,,,
41:40.0,2156,514240600,,0.115740741,0.1,,,,
41:40.1,2156,514240700,,0.114583333,0.1,,,,
41:40.2,2156,514240800,,0.115740741,0.1,,,,
41:40.3,2156,514240900,,0.115740741,0.1,,,,
41:40.4,2156,514241000,,0.116898148,0.1,,,,
41:40.5,2156,514241100,,0.112268519,0.1,,,,
41:40.6,2156,514241200,,0.115740741,0.1,,,,
41:40.7,2156,514241300,,0.115740741,0.1,,,,
41:40.8,2156,514241400,,0.115740741,0.1,,,,
41:40.9,2156,514241500,,0.115740741,0.1,,,,
41:41.0,2156,514241600,,0.113425926,0.1,,,,
41:41.2,2156,514241700,,0.199074074,0.1,,,,
41:41.2,2156,514241800,,0.039351852,0.1,,,,
41:41.3,2156,514241900,,0.106481481,0.1,,,,
41:41.4,2156,514242000,,0.118055556,0.1,,,,
41:41.5,2156,514242100,,0.112268519,0.1,,,,
41:41.6,2156,514242200,,0.115740741,0.1,,,,
41:41.7,2156,514242300,,0.116898148,0.1,,,,
41:41.8,2156,514242400,,0.115740741,0.1,,,,
41:41.9,2156,514242500,,0.114583333,0.1,,,,
41:42.0,2156,514242600,,0.113425926,0.1,,,,
41:42.1,2156,514242700,,0.115740741,0.1,,,,
41:42.2,2156,514242800,,0.114583333,0.1,,,,
41:42.3,2156,514242900,,0.116898148,0.1,,,,
41:42.4,2156,514243000,,0.115740741,0.1,,,,
41:42.5,2156,514243100,,0.113425926,0.1,,,,
41:42.6,2156,514243200,,0.114583333,0.1,,,,
41:42.7,2156,514243300,,0.114583333,0.1,,,,
41:42.8,2156,514243400,,0.115740741,0.1,,,,
41:42.9,2156,514243500,,0.115740741,0.1,,,,
41:43.0,2156,514243600,,0.114583333,0.1,,,,
41:43.2,2156,514243700,,0.199074074,0.1,,,,
41:43.2,2156,514243800,,0.030092593,0.1,,,,
41:43.3,2156,514243900,,0.115740741,0.1,,,,
41:43.4,2156,514244000,,0.115740741,0.1,,,,
41:43.5,2156,514244100,,0.115740741,0.1,,,,
41:43.6,2156,514244200,,0.114583333,0.1,,,,
41:43.7,2156,514244300,,0.113425926,0.1,,,,
41:43.8,2156,514244400,,0.115740741,0.1,,,,
41:43.9,2156,514244500,,0.12037037,0.1,,,,
41:44.0,2156,514244600,,0.109953704,0.1,,,,
41:44.1,2156,514244700,,0.114583333,0.1,,,,
41:44.2,2156,514244800,,0.113425926,0.1,,,,
41:44.3,2156,514244900,,0.119212963,0.1,,,,
41:44.4,2156,514245000,,0.113425926,0.1,,,,
41:44.5,2156,514245100,,0.114583333,0.1,,,,
41:44.6,2156,514245200,,0.113425926,0.1,,,,
41:44.7,2156,514245300,,0.115740741,0.1,,,,
41:44.8,2156,514245400,,0.114583333,0.1,,,,
41:44.9,2156,514245500,,0.115740741,0.1,,,,
41:45.0,2156,514245600,,0.114583333,0.1,,,,
41:45.2,2156,514245700,,0.202546296,0.1,,,,
41:45.2,2156,514245800,,0.03125,0.1,,,,
41:45.3,2156,514245900,,0.112268519,0.1,,,,
41:45.4,2156,514246000,,0.116898148,0.1,,,,
41:45.5,2156,514246100,,0.114583333,0.1,,,,
41:45.6,2156,514246200,,0.113425926,0.1,,,,
41:45.7,2156,514246300,,0.115740741,0.1,,,,
41:45.8,2156,514246400,,0.114583333,0.1,,,,
41:45.9,2156,514246500,,0.115740741,0.1,,,,
41:46.0,2156,514246600,,0.114583333,0.1,,,,
41:46.1,2156,514246700,,0.114583333,0.1,,,,
41:46.2,2156,514246800,,0.115740741,0.1,,,,
41:46.3,2156,514246900,,0.115740741,0.1,,,,
41:46.4,2156,514247000,,0.116898148,0.1,,,,
41:46.5,2156,514247100,,0.114583333,0.1,,,,
41:46.6,2156,514247200,,0.114583333,0.1,,,,
41:46.7,2156,514247300,,0.116898148,0.1,,,,
41:46.8,2156,514247400,,0.111111111,0.1,,,,
41:46.9,2156,514247500,,0.119212963,0.1,,,,
41:47.0,2156,514247600,,0.112268519,0.1,,,,
41:47.2,2156,514247700,,0.202546296,0.1,,,,
41:47.2,2156,514247800,,0.027777778,0.1,,,,
41:47.3,2156,514247900,,0.119212963,0.1,,,,
41:47.4,2156,514248000,,0.112268519,0.1,,,,
41:47.5,2156,514248100,,0.115740741,0.1,,,,
41:47.6,2156,514248200,,0.115740741,0.1,,,,
41:47.7,2156,514248300,,0.114583333,0.1,,,,
41:47.8,2156,514248400,,0.113425926,0.1,,,,
41:47.9,2156,514248500,,0.116898148,0.1,,,,
41:48.0,2156,514248600,,0.113425926,0.1,,,,
41:48.1,2156,514248700,,0.115740741,0.1,,,,
41:48.2,2156,514248800,,0.115740741,0.1,,,,
41:48.3,2156,514248900,,0.114583333,0.1,,,,
41:48.4,2156,514249000,,0.116898148,0.1,,,,
41:48.5,2156,514249100,,0.114583333,0.1,,,,
41:48.6,2156,514249200,,0.115740741,0.1,,,,
41:48.7,2156,514249300,,0.113425926,0.1,,,,
41:48.8,2156,514249400,,0.115740741,0.1,,,,
41:48.9,2156,514249500,,0.114583333,0.1,,,,
41:49.0,2156,514249600,,0.115740741,0.1,,,,
41:49.2,2156,514249700,,0.201388889,0.1,,,,
41:49.2,2156,514249800,,0.028935185,0.1,,,,
41:49.3,2156,514249900,,0.114583333,0.1,,,,
41:49.4,2156,514250000,,0.115740741,0.1,,,,
41:49.5,2156,514250100,,0.115740741,0.1,,,,
41:49.6,2156,514250200,,0.115740741,0.1,,,,
41:49.7,2156,514250300,,0.113425926,0.1,,,,
41:49.8,2156,514250400,,0.114583333,0.1,,,,
41:49.9,2156,514250500,,0.115740741,0.1,,,,
41:50.0,2156,514250600,,0.114583333,0.1,,,,
41:50.1,2156,514250700,,0.114583333,0.1,,,,
41:50.2,2156,514250800,,0.115740741,0.1,,,,
41:50.3,2156,514250900,,0.126157407,0.1,,,,
41:50.4,2156,514251000,,0.104166667,0.1,,,,
41:50.5,2156,514251100,,0.116898148,0.1,,,,
41:50.6,2156,514251200,,0.115740741,0.1,,,,
41:50.7,2156,514251300,,0.113425926,0.1,,,,
41:50.8,2156,514251400,,0.114583333,0.1,,,,
41:50.9,2156,514251500,,0.115740741,0.1,,,,
41:51.0,2156,514251600,,0.114583333,0.1,,,,
41:51.2,2156,514251700,,0.202546296,0.1,,,,
41:51.2,2156,514251800,,0.03125,0.1,,,,
41:51.3,2156,514251900,,0.115740741,0.1,,,,
41:51.4,2156,514252000,,0.111111111,0.1,,,,
41:51.5,2156,514252100,,0.116898148,0.1,,,,
41:51.6,2156,514252200,,0.112268519,0.1,,,,
41:51.7,2156,514252300,,0.119212963,0.1,,,,
41:51.8,2156,514252400,,0.111111111,0.1,,,,
41:51.9,2156,514252500,,0.119212963,0.1,,,,
41:52.0,2156,514252600,,0.113425926,0.1,,,,
41:52.1,2156,514252700,,0.114583333,0.1,,,,
41:52.2,2156,514252800,,0.114583333,0.1,,,,
41:52.3,2156,514252900,,0.119212963,0.1,,,,
41:52.4,2156,514253000,,0.112268519,0.1,,,,
41:52.5,2156,514253100,,0.114583333,0.1,,,,
41:52.6,2156,514253200,,0.114583333,0.1,,,,
41:52.7,2156,514253300,,0.116898148,0.1,,,,
41:52.8,2156,514253400,,0.112268519,0.1,,,,
41:52.9,2156,514253500,,0.119212963,0.1,,,,
41:53.0,2156,514253600,,0.112268519,0.1,,,,
41:53.1,2156,514253700,,0.202546296,0.1,,,,
41:53.2,2156,514253800,,0.027777778,0.1,,,,
41:53.3,2156,514253900,,0.118055556,0.1,,,,
41:53.4,2156,514254000,,0.113425926,0.1,,,,
41:53.5,2156,514254100,,0.116898148,0.1,,,,
41:53.6,2156,514254200,,0.113425926,0.1,,,,
41:53.7,2156,514254300,,0.114583333,0.1,,,,
41:53.8,2156,514254400,,0.115740741,0.1,,,,
41:53.9,2156,514254500,,0.113425926,0.1,,,,
41:54.0,2156,514254600,,0.115740741,0.1,,,,
41:54.1,2156,514254700,,0.114583333,0.1,,,,
41:54.2,2156,514254800,,0.115740741,0.1,,,,
41:54.3,2156,514254900,,0.119212963,0.1,,,,
41:54.4,2156,514255000,,0.150462963,0.1,,,,
41:54.5,2156,514255100,,0.079861111,0.1,,,,
41:54.6,2156,514255200,,0.111111111,0.1,,,,
41:54.7,2156,514255300,,0.116898148,0.1,,,,
41:54.8,2156,514255400,,0.113425926,0.1,,,,
41:54.9,2156,514255500,,0.153935185,0.1,,,,
41:55.0,2156,514255600,,0.076388889,0.1,,,,
41:55.1,2156,514255700,,0.202546296,0.1,,,,
41:55.2,2156,514255800,,0.032407407,0.1,,,,
41:55.3,2156,514255900,,0.114583333,0.1,,,,
41:55.4,2156,514256000,,0.149305556,0.1,,,,
41:55.5,2156,514256100,,0.079861111,0.1,,,,
41:55.6,2156,514256200,,0.115740741,0.1,,,,
41:55.7,2156,514256300,,0.113425926,0.1,,,,
41:55.8,2156,514256400,,0.114583333,0.1,,,,
41:55.9,2156,514256500,,0.152777778,0.1,,,,
41:56.0,2156,514256600,,0.076388889,0.1,,,,
41:56.1,2156,514256700,,0.115740741,0.1,,,,
41:56.2,2156,514256800,,0.114583333,0.1,,,,
41:56.3,2156,514256900,,0.115740741,0.1,,,,
41:56.4,2156,514257000,,0.153935185,0.1,,,,
41:56.5,2156,514257100,,0.076388889,0.1,,,,
41:56.6,2156,514257200,,0.114583333,0.1,,,,
41:56.7,2156,514257300,,0.116898148,0.1,,,,
41:56.8,2156,514257400,,0.114583333,0.1,,,,
41:56.9,2156,514257500,,0.152777778,0.1,,,,
41:57.0,2156,514257600,,0.077546296,0.1,,,,
41:57.1,2156,514257700,,0.202546296,0.1,,,,
41:57.2,2156,514257800,,0.027777778,0.1,,,,
41:57.2,2156,514257900,,0.114583333,0.1,,,,
41:57.4,2156,514258000,,0.153935185,0.1,,,,
41:57.4,2156,514258100,,0.076388889,0.1,,,,
41:57.5,2156,514258200,,0.114583333,0.1,,,,
41:57.6,2156,514258300,,0.114583333,0.1,,,,
41:57.7,2156,514258400,,0.118055556,0.1,,,,
41:57.9,2156,514258500,,0.150462963,0.1,,,,
41:57.9,2156,514258600,,0.079861111,0.1,,,,
41:58.0,2156,514258700,,0.113425926,0.1,,,,
41:58.1,2156,514258800,,0.115740741,0.1,,,,
41:58.2,2156,514258900,,0.114583333,0.1,,,,
41:58.4,2156,514259000,,0.153935185,0.1,,,,
41:58.4,2156,514259100,,0.076388889,0.1,,,,
41:58.5,2156,514259200,,0.114583333,0.1,,,,
41:58.6,2156,514259300,,0.116898148,0.1,,,,
41:58.7,2156,514259400,,0.115740741,0.1,,,,
41:58.9,2156,514259500,,0.153935185,0.1,,,,
41:58.9,2156,514259600,,0.075231481,0.1,,,,
41:59.1,2156,514259700,,0.202546296,0.1,,,,
41:59.1,2156,514259800,,0.03125,0.1,,,,
41:59.2,2156,514259900,,0.114583333,0.1,,,,
41:59.4,2156,514260000,,0.150462963,0.1,,,,
41:59.4,2156,514260100,,0.081018519,0.1,,,,
41:59.5,2156,514260200,,0.114583333,0.1,,,,
41:59.6,2156,514260300,,0.112268519,0.1,,,,
41:59.7,2156,514260400,,0.116898148,0.1,,,,
41:59.9,2156,514260500,,0.137731481,0.1,,,,
41:59.9,2156,514260600,,0.090277778,0.1,,,,
42:00.0,2156,514260700,,0.115740741,0.1,,,,
42:00.1,2156,514260800,,0.114583333,0.1,,,,
42:00.2,2156,514260900,,0.115740741,0.1,,,,
42:00.4,2156,514261000,,0.138888889,0.1,,,,
42:00.4,2156,514261100,,0.092592593,0.1,,,,
42:00.5,2156,514261200,,0.113425926,0.1,,,,
42:00.6,2156,514261300,,0.116898148,0.1,,,,
42:00.7,2156,514261400,,0.114583333,0.1,,,,
42:00.9,2156,514261500,,0.137731481,0.1,,,,
42:00.9,2156,514261600,,0.091435185,0.1,,,,
42:01.1,2156,514261700,,0.203703704,0.1,,,,
42:01.1,2156,514261800,,0.02662037,0.1,,,,
42:01.2,2156,514261900,,0.115740741,0.1,,,,
42:01.3,2156,514262000,,0.136574074,0.1,,,,
42:01.4,2156,514262100,,0.09375,0.1,,,,
42:01.5,2156,514262200,,0.114583333,0.1,,,,
42:01.6,2156,514262300,,0.115740741,0.1,,,,
42:01.7,2156,514262400,,0.114583333,0.1,,,,
42:01.8,2156,514262500,,0.137731481,0.1,,,,
42:01.9,2156,514262600,,0.092592593,0.1,,,,
42:02.0,2156,514262700,,0.115740741,0.1,,,,
42:02.1,2156,514262800,,0.114583333,0.1,,,,
42:02.2,2156,514262900,,0.115740741,0.1,,,,
42:02.3,2156,514263000,,0.135416667,0.1,,,,
42:02.4,2156,514263100,,0.094907407,0.1,,,,
42:02.5,2156,514263200,,0.114583333,0.1,,,,
42:02.6,2156,514263300,,0.118055556,0.1,,,,
42:02.7,2156,514263400,,0.112268519,0.1,,,,
42:02.8,2156,514263500,,0.136574074,0.1,,,,
42:02.9,2156,514263600,,0.096064815,0.1,,,,
42:03.1,2156,514263700,,0.202546296,0.1,,,,
42:03.1,2156,514263800,,0.030092593,0.1,,,,
42:03.2,2156,514263900,,0.114583333,0.1,,,,
42:03.3,2156,514264000,,0.130787037,0.1,,,,
42:03.4,2156,514264100,,0.097222222,0.1,,,,
42:03.5,2156,514264200,,0.119212963,0.1,,,,
42:03.6,2156,514264300,,0.114583333,0.1,,,,
42:03.7,2156,514264400,,0.112268519,0.1,,,,
42:03.8,2156,514264500,,0.133101852,0.1,,,,
42:03.9,2156,514264600,,0.09837963,0.1,,,,
42:04.0,2156,514264700,,0.113425926,0.1,,,,
42:04.1,2156,514264800,,0.114583333,0.1,,,,
42:04.2,2156,514264900,,0.115740741,0.1,,,,
42:04.3,2156,514265000,,0.131944444,0.1,,,,
42:04.4,2156,514265100,,0.09837963,0.1,,,,
42:04.5,2156,514265200,,0.114583333,0.1,,,,
42:04.6,2156,514265300,,0.115740741,0.1,,,,
42:04.7,2156,514265400,,0.119212963,0.1,,,,
42:04.8,2156,514265500,,0.128472222,0.1,,,,
42:04.9,2156,514265600,,0.099537037,0.1,,,,
42:05.1,2156,514265700,,0.202546296,0.1,,,,
42:05.1,2156,514265800,,0.02662037,0.1,,,,
42:05.2,2156,514265900,,0.114583333,0.1,,,,
42:05.3,2156,514266000,,0.130787037,0.1,,,,
42:05.4,2156,514266100,,0.100694444,0.1,,,,
42:05.5,2156,514266200,,0.115740741,0.1,,,,
42:05.6,2156,514266300,,0.114583333,0.1,,,,
42:05.7,2156,514266400,,0.114583333,0.1,,,,
42:05.8,2156,514266500,,0.12962963,0.1,,,,
42:05.9,2156,514266600,,0.101851852,0.1,,,,
42:06.0,2156,514266700,,0.113425926,0.1,,,,
42:06.1,2156,514266800,,0.115740741,0.1,,,,
42:06.2,2156,514266900,,0.114583333,0.1,,,,
42:06.3,2156,514267000,,0.128472222,0.1,,,,
42:06.4,2156,514267100,,0.101851852,0.1,,,,
42:06.5,2156,514267200,,0.115740741,0.1,,,,
42:06.6,2156,514267300,,0.114583333,0.1,,,,
42:06.7,2156,514267400,,0.115740741,0.1,,,,
42:06.8,2156,514267500,,0.128472222,0.1,,,,
42:06.9,2156,514267600,,0.103009259,0.1,,,,
42:07.1,2156,514267700,,0.202546296,0.1,,,,
42:07.1,2156,514267800,,0.02662037,0.1,,,,
42:07.2,2156,514267900,,0.114583333,0.1,,,,
42:07.3,2156,514268000,,0.127314815,0.1,,,,
42:07.4,2156,514268100,,0.103009259,0.1,,,,
42:07.5,2156,514268200,,0.115740741,0.1,,,,
42:07.6,2156,514268300,,0.114583333,0.1,,,,
42:07.7,2156,514268400,,0.115740741,0.1,,,,
42:07.8,2156,514268500,,0.126157407,0.1,,,,
42:07.9,2156,514268600,,0.105324074,0.1,,,,
42:08.0,2156,514268700,,0.113425926,0.1,,,,
42:08.1,2156,514268800,,0.115740741,0.1,,,,
42:08.2,2156,514268900,,0.114583333,0.1,,,,
42:08.3,2156,514269000,,0.125,0.1,,,,
42:08.4,2156,514269100,,0.105324074,0.1,,,,
42:08.5,2156,514269200,,0.115740741,0.1,,,,
42:08.6,2156,514269300,,0.114583333,0.1,,,,
42:08.7,2156,514269400,,0.114583333,0.1,,,,
42:08.8,2156,514269500,,0.125,0.1,,,,
42:08.9,2156,514269600,,0.106481481,0.1,,,,
42:09.1,2156,514269700,,0.204861111,0.1,,,,
42:09.1,2156,514269800,,0.02662037,0.1,,,,
42:09.2,2156,514269900,,0.113425926,0.1,,,,
42:09.3,2156,514270000,,0.12962963,0.1,,,,
42:09.4,2156,514270100,,0.100694444,0.1,,,,
42:09.5,2156,514270200,,0.114583333,0.1,,,,
42:09.6,2156,514270300,,0.115740741,0.1,,,,
42:09.7,2156,514270400,,0.114583333,0.1,,,,
42:09.8,2156,514270500,,0.122685185,0.1,,,,
42:09.9,2156,514270600,,0.107638889,0.1,,,,
42:10.0,2156,514270700,,0.115740741,0.1,,,,
42:10.1,2156,514270800,,0.113425926,0.1,,,,
42:10.2,2156,514270900,,0.115740741,0.1,,,,
42:10.3,2156,514271000,,0.130787037,0.1,,,,
42:10.4,2156,514271100,,0.100694444,0.1,,,,
42:10.5,2156,514271200,,0.114583333,0.1,,,,
42:10.6,2156,514271300,,0.115740741,0.1,,,,
42:10.7,2156,514271400,,0.113425926,0.1,,,,
42:10.8,2156,514271500,,0.121527778,0.1,,,,
42:10.9,2156,514271600,,0.111111111,0.1,,,,
42:11.1,2156,514271700,,0.203703704,0.1,,,,
42:11.1,2156,514271800,,0.023148148,0.1,,,,
42:11.2,2156,514271900,,0.115740741,0.1,,,,
42:11.3,2156,514272000,,0.130787037,0.1,,,,
42:11.4,2156,514272100,,0.099537037,0.1,,,,
42:11.5,2156,514272200,,0.115740741,0.1,,,,
42:11.6,2156,514272300,,0.114583333,0.1,,,,
42:11.7,2156,514272400,,0.119212963,0.1,,,,
42:11.8,2156,514272500,,0.115740741,0.1,,,,
42:11.9,2156,514272600,,0.112268519,0.1,,,,
42:12.0,2156,514272700,,0.114583333,0.1,,,,
42:12.1,2156,514272800,,0.114583333,0.1,,,,
42:12.2,2156,514272900,,0.114583333,0.1,,,,
42:12.3,2156,514273000,,0.130787037,0.1,,,,
42:12.4,2156,514273100,,0.099537037,0.1,,,,
42:12.5,2156,514273200,,0.115740741,0.1,,,,
42:12.6,2156,514273300,,0.114583333,0.1,,,,
42:12.7,2156,514273400,,0.115740741,0.1,,,,
42:12.8,2156,514273500,,0.116898148,0.1,,,,
42:12.9,2156,514273600,,0.114583333,0.1,,,,
42:13.1,2156,514273700,,0.204861111,0.1,,,,
42:13.1,2156,514273800,,0.02662037,0.1,,,,
42:13.2,2156,514273900,,0.112268519,0.1,,,,
42:13.3,2156,514274000,,0.130787037,0.1,,,,
42:13.4,2156,514274100,,0.099537037,0.1,,,,
42:13.5,2156,514274200,,0.114583333,0.1,,,,
42:13.6,2156,514274300,,0.115740741,0.1,,,,
42:13.7,2156,514274400,,0.115740741,0.1,,,,
42:13.8,2156,514274500,,0.115740741,0.1,,,,
42:13.9,2156,514274600,,0.118055556,0.1,,,,
42:14.0,2156,514274700,,0.114583333,0.1,,,,
42:14.1,2156,514274800,,0.113425926,0.1,,,,
42:14.2,2156,514274900,,0.113425926,0.1,,,,
42:14.3,2156,514275000,,0.130787037,0.1,,,,
42:14.4,2156,514275100,,0.09837963,0.1,,,,
42:14.5,2156,514275200,,0.115740741,0.1,,,,
42:14.6,2156,514275300,,0.114583333,0.1,,,,
42:14.7,2156,514275400,,0.115740741,0.1,,,,
42:14.8,2156,514275500,,0.114583333,0.1,,,,
42:14.9,2156,514275600,,0.118055556,0.1,,,,
42:15.0,2156,514275700,,0.202546296,0.1,,,,
42:15.1,2156,514275800,,0.027777778,0.1,,,,
42:15.2,2156,514275900,,0.112268519,0.1,,,,
42:15.3,2156,514276000,,0.130787037,0.1,,,,
42:15.4,2156,514276100,,0.100694444,0.1,,,,
42:15.5,2156,514276200,,0.115740741,0.1,,,,
42:15.6,2156,514276300,,0.114583333,0.1,,,,
42:15.7,2156,514276400,,0.114583333,0.1,,,,
42:15.8,2156,514276500,,0.114583333,0.1,,,,
42:15.9,2156,514276600,,0.115740741,0.1,,,,
42:16.0,2156,514276700,,0.118055556,0.1,,,,
42:16.1,2156,514276800,,0.112268519,0.1,,,,
42:16.2,2156,514276900,,0.114583333,0.1,,,,
42:16.3,2156,514277000,,0.128472222,0.1,,,,
42:16.4,2156,514277100,,0.101851852,0.1,,,,
42:16.5,2156,514277200,,0.114583333,0.1,,,,
42:16.6,2156,514277300,,0.115740741,0.1,,,,
42:16.7,2156,514277400,,0.114583333,0.1,,,,
42:16.8,2156,514277500,,0.115740741,0.1,,,,
42:16.8,2156,514277600,,0.114583333,0.1,,,,
42:17.0,2156,514277700,,0.206018519,0.1,,,,
42:17.0,2156,514277800,,0.024305556,0.1,,,,
42:17.1,2156,514277900,,0.114583333,0.1,,,,
42:17.3,2156,514278000,,0.127314815,0.1,,,,
42:17.3,2156,514278100,,0.104166667,0.1,,,,
42:17.4,2156,514278200,,0.114583333,0.1,,,,
42:17.5,2156,514278300,,0.114583333,0.1,,,,
42:17.6,2156,514278400,,0.115740741,0.1,,,,
42:17.7,2156,514278500,,0.115740741,0.1,,,,
42:17.8,2156,514278600,,0.114583333,0.1,,,,
42:17.9,2156,514278700,,0.116898148,0.1,,,,
42:18.0,2156,514278800,,0.114583333,0.1,,,,
42:18.1,2156,514278900,,0.115740741,0.1,,,,
42:18.2,2156,514279000,,0.114583333,0.1,,,,
42:18.3,2156,514279100,,0.114583333,0.1,,,,
42:18.4,2156,514279200,,0.114583333,0.1,,,,
42:18.5,2156,514279300,,0.114583333,0.1,,,,
42:18.6,2156,514279400,,0.115740741,0.1,,,,
42:18.7,2156,514279500,,0.114583333,0.1,,,,
42:18.8,2156,514279600,,0.115740741,0.1,,,,
42:19.0,2156,514279700,,0.204861111,0.1,,,,
42:19.0,2156,514279800,,0.024305556,0.1,,,,
42:19.1,2156,514279900,,0.118055556,0.1,,,,
42:19.2,2156,514280000,,0.114583333,0.1,,,,
42:19.3,2156,514280100,,0.113425926,0.1,,,,
42:19.4,2156,514280200,,0.114583333,0.1,,,,
42:19.5,2156,514280300,,0.115740741,0.1,,,,
42:19.6,2156,514280400,,0.115740741,0.1,,,,
42:19.7,2156,514280500,,0.114583333,0.1,,,,
42:19.8,2156,514280600,,0.119212963,0.1,,,,
42:19.9,2156,514280700,,0.115740741,0.1,,,,
42:20.0,2156,514280800,,0.112268519,0.1,,,,
42:20.1,2156,514280900,,0.114583333,0.1,,,,
42:20.2,2156,514281000,,0.115740741,0.1,,,,
42:20.3,2156,514281100,,0.125,0.1,,,,
42:20.4,2156,514281200,,0.105324074,0.1,,,,
42:20.5,2156,514281300,,0.115740741,0.1,,,,
42:20.6,2156,514281400,,0.114583333,0.1,,,,
42:20.7,2156,514281500,,0.114583333,0.1,,,,
42:20.8,2156,514281600,,0.114583333,0.1,,,,
42:21.0,2156,514281700,,0.206018519,0.1,,,,
42:21.0,2156,514281800,,0.02662037,0.1,,,,
42:21.1,2156,514281900,,0.114583333,0.1,,,,
42:21.2,2156,514282000,,0.114583333,0.1,,,,
42:21.3,2156,514282100,,0.114583333,0.1,,,,
42:21.4,2156,514282200,,0.114583333,0.1,,,,
42:21.5,2156,514282300,,0.119212963,0.1,,,,
42:21.6,2156,514282400,,0.114583333,0.1,,,,
42:21.7,2156,514282500,,0.112268519,0.1,,,,
42:21.8,2156,514282600,,0.114583333,0.1,,,,
42:21.9,2156,514282700,,0.115740741,0.1,,,,
42:22.0,2156,514282800,,0.118055556,0.1,,,,
42:22.1,2156,514282900,,0.113425926,0.1,,,,
42:22.2,2156,514283000,,0.114583333,0.1,,,,
42:22.3,2156,514283100,,0.114583333,0.1,,,,
42:22.4,2156,514283200,,0.115740741,0.1,,,,
42:22.5,2156,514283300,,0.114583333,0.1,,,,
42:22.6,2156,514283400,,0.115740741,0.1,,,,
42:22.7,2156,514283500,,0.114583333,0.1,,,,
42:22.8,2156,514283600,,0.115740741,0.1,,,,
42:23.0,2156,514283700,,0.204861111,0.1,,,,
42:23.0,2156,514283800,,0.030092593,0.1,,,,
42:23.1,2156,514283900,,0.109953704,0.1,,,,
42:23.2,2156,514284000,,0.116898148,0.1,,,,
42:23.3,2156,514284100,,0.113425926,0.1,,,,
42:23.4,2156,514284200,,0.115740741,0.1,,,,
42:23.5,2156,514284300,,0.114583333,0.1,,,,
42:23.6,2156,514284400,,0.115740741,0.1,,,,
42:23.7,2156,514284500,,0.115740741,0.1,,,,
42:23.8,2156,514284600,,0.114583333,0.1,,,,
42:23.9,2156,514284700,,0.114583333,0.1,,,,
42:24.0,2156,514284800,,0.115740741,0.1,,,,
42:24.1,2156,514284900,,0.114583333,0.1,,,,
42:24.2,2156,514285000,,0.116898148,0.1,,,,
42:24.3,2156,514285100,,0.113425926,0.1,,,,
42:24.4,2156,514285200,,0.115740741,0.1,,,,
42:24.5,2156,514285300,,0.115740741,0.1,,,,
42:24.6,2156,514285400,,0.114583333,0.1,,,,
42:24.7,2156,514285500,,0.115740741,0.1,,,,
42:24.8,2156,514285600,,0.114583333,0.1,,,,
42:25.0,2156,514285700,,0.206018519,0.1,,,,
42:25.0,2156,514285800,,0.025462963,0.1,,,,
42:25.1,2156,514285900,,0.115740741,0.1,,,,
42:25.2,2156,514286000,,0.116898148,0.1,,,,
42:25.3,2156,514286100,,0.112268519,0.1,,,,
42:25.4,2156,514286200,,0.114583333,0.1,,,,
42:25.5,2156,514286300,,0.116898148,0.1,,,,
42:25.6,2156,514286400,,0.114583333,0.1,,,,
42:25.7,2156,514286500,,0.115740741,0.1,,,,
42:25.8,2156,514286600,,0.114583333,0.1,,,,
42:25.9,2156,514286700,,0.115740741,0.1,,,,
42:26.0,2156,514286800,,0.115740741,0.1,,,,
42:26.1,2156,514286900,,0.115740741,0.1,,,,
42:26.2,2156,514287000,,0.115740741,0.1,,,,
42:26.3,2156,514287100,,0.112268519,0.1,,,,
42:26.4,2156,514287200,,0.114583333,0.1,,,,
42:26.5,2156,514287300,,0.115740741,0.1,,,,
42:26.6,2156,514287400,,0.114583333,0.1,,,,
42:26.7,2156,514287500,,0.116898148,0.1,,,,
42:26.8,2156,514287600,,0.113425926,0.1,,,,
42:27.0,2156,514287700,,0.206018519,0.1,,,,
42:27.0,2156,514287800,,0.02662037,0.1,,,,
42:27.1,2156,514287900,,0.116898148,0.1,,,,
42:27.2,2156,514288000,,0.115740741,0.1,,,,
42:27.3,2156,514288100,,0.111111111,0.1,,,,
42:27.4,2156,514288200,,0.114583333,0.1,,,,
42:27.5,2156,514288300,,0.115740741,0.1,,,,
42:27.6,2156,514288400,,0.114583333,0.1,,,,
42:27.7,2156,514288500,,0.116898148,0.1,,,,
42:27.8,2156,514288600,,0.113425926,0.1,,,,
